;user_id;gender;registration_ageKat;country;work_country;work_district;job_position;job_sector;company_size;job_status_edu_parttime;job_status_edu_fulltime;job_status_employed_parttime;job_status_employed_fulltime;job_status_selfemployed;job_status_houskeeping;job_status_unemployed;job_status_retired;educational_achievement
13240;5b165e1c05b8c507feb12304;m;40-49;CH;CH;BE;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Doktorat, Habilitation
13242;5b16a71f05b8c56a39cfa71e;f;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13244;5b1752f905b8c56a39cfa8ff;m;40-49;CH;CH;BE;Fachspezialist/-in;Verkehr und Lagerei;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
13249;5b178d3705b8c559cd71f0e7;m;40-49;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13252;5b17aea905b8c519f30fd5f2;f;30-39;CH;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13253;5b17b32f05b8c519f30fd5f6;f;40-49;CH;CH;ZH;Sachbearbeiter/-in;Erziehung und Unterricht;249.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Bachelor
13256;5b17fea305b8c519f30fe146;f;60-69;DE;DE;BY;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;249.0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
13261;5b18a54005b8c519f30fe4da;f;40-49;DE;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13264;5b18e22405b8c51089022451;f;30-39;CH;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13265;5b18f0a505b8c51089022a78;m;30-39;CH;CH;AG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13271;5b19403105b8c51089022fc2;f;50-59;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
13272;5b197e5b05b8c5108902317b;m;50-59;CH;CH;ZG;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13273;5b1a23a305b8c51a06fb23a5;f;40-49;CH;CH;BE;Sachbearbeiter/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13280;5b1a91ae05b8c51a06fb29ab;m;30-39;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Kunst, Unterhaltung und Erholung;9.0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13281;5b1a92c205b8c51a06fb29af;m;20-29;CH;CH;ZH;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13290;5b1d219a05b8c56e4c732e7e;f;20-29;CH;CH;GR;Fachspezialist/-in;Gastgewerbe/Beherbergung und Gastronomie;1.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13291;5b1d248d05b8c56e4c732e7f;m;40-49;CH;CH;BE;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13296;5b1e01ab05b8c55373dc67e4;f;20-29;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13297;5b1e1f3005b8c55373dc697e;m;30-39;IT;CH;ZH;Fachspezialist/-in;Energieversorgung;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13298;5b1e22e405b8c55373dc697f;m;40-49;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Verkehr und Lagerei;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;bis maximal 7 Jahre obligatorische Schule
13300;5b1e38b305b8c55373dc6d2a;m;40-49;CH;CH;BE;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13301;5b1e3de905b8c55373dc6fd5;f;30-39;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13302;5b1e414f05b8c55373dc70af;m;30-39;DE;CH;ZH;Fachspezialist/-in;Gastgewerbe/Beherbergung und Gastronomie;49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13303;5b1e544705b8c55373dc725e;f;20-29;CH;CH;ZH;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13309;5b1fb3bf05b8c566f0855e36;f;30-39;DE;DE;BE;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;1.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13311;5b1fc4c805b8c566f0855f9c;f;20-29;CH;CH;SG;Fachspezialist/-in;Gastgewerbe/Beherbergung und Gastronomie;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13314;5b1ff89605b8c566f0856639;f;30-39;CH;CH;AG;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13315;5b20023805b8c566f0856676;f;30-39;ES;CH;ZH;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";9.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13319;5b20cc4105b8c544f62997f8;f;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13320;5b20d99905b8c544f6299885;f;30-39;CH;CH;BE;Sachbearbeiter/-in;Baugewerbe/Bau;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13325;5b20dff905b8c52ae2a32add;f;50-59;CH;CH;AG;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;49.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13326;5b20dffd05b8c544f6299931;f;40-49;CH;CH;ZH;Fachspezialist/-in;Information und Kommunikation;249.0;1,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13331;5b20f15105b8c544f6299cda;m;60-69;AT;AT;3;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Verkehr und Lagerei;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13332;5b21000905b8c544f6299e46;m;50-59;CH;CH;LU;Fachspezialist/-in;Information und Kommunikation;249.0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13333;5b2104c505b8c544f6299f0f;f;40-49;DE;DE;NW;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
13338;5b215ffb05b8c544f629a7b2;m;30-39;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13346;5b21fdcf05b8c53d711e9e91;m;20-29;CH;CH;TG;Sachbearbeiter/-in;Information und Kommunikation;250.0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13347;5b22075f05b8c53d711e9ed1;f;30-39;DE;CH;ZH;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13349;5b220c6705b8c53d711e9f1c;f;50-59;CH;CH;TG;untere Führungsstufe (z.B. Teamleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13351;5b2215ca05b8c53d711e9ff2;f;20-29;CH;CH;TG;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13355;5b224fd205b8c56340c53a9f;f;30-39;CH;CH;ZH;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13357;5b22632405b8c56340c53bf7;m;60-69;CH;CH;LU;Fachspezialist/-in;Erziehung und Unterricht;249.0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;Höhere Fachschule lusive Nachdiplome
13359;5b2282da05b8c56340c53de8;m;40-49;AT;CH;ZG;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von Finanz- und Versicherungsdienstleistungen;49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13360;5b229e5605b8c56340c54329;m;20-29;CH;CH;BE;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13363;5b2360de05b8c55dd294084d;m;20-29;CH;CH;TG;untere Führungsstufe (z.B. Teamleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13367;5b23951305b8c55dd2940b08;m;30-39;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Bachelor
13371;5b23d86e05b8c55dd294115d;m;20-29;CH;CH;BE;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13374;5b23e5b905b8c55dd294126a;f;40-49;CH;CH;ZH;Sachbearbeiter/-in;Kunst, Unterhaltung und Erholung;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13375;5b2409d305b8c5565ec7f1f3;m;40-49;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13377;5b255ece05b8c54b20fb19a3;f;30-39;DE;CH;GR;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;9.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13381;5b264dba05b8c53701e9abc3;f;30-39;DE;CH;TG;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Doktorat, Habilitation
13383;5b266d6505b8c56e288e55a3;f;30-39;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13384;5b267a9f05b8c56e288e5636;m;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13385;5b26993205b8c56e288e56a8;m;50-59;CH;CH;BS;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13390;5b2798e405b8c56ca43ace3e;f;50-59;CH;CH;SG;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13394;5b27c5ba05b8c56ca43ad41f;m;50-59;DE;DE;ST;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13396;5b27fc1b05b8c56ca43ad59e;f;40-49;CH;CH;BS;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13397;5b28085c05b8c56ca43ad666;f;20-29;CH;CH;TG;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13400;5b28db2c05b8c50f494f7f6d;m;20-29;CH;DE;BW;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;250.0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
13401;5b28db6b05b8c50f494f7f94;m;20-29;DE;DE;HE;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
13408;5b292d8705b8c548939caa51;m;50-59;CH;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Baugewerbe/Bau;9.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13410;5b2a081c05b8c552f22ae6f0;m;40-49;CH;CH;BL;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;Berufliche Grundbildung
13414;5b2a1d5505b8c5314772f5cf;f;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13415;5b2a28ab05b8c5314772f646;m;20-29;CH;CH;SZ;untere Führungsstufe (z.B. Teamleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";49.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13416;5b2a3a2a05b8c534ec419e82;f;40-49;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";9.0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13421;5b2a670c05b8c5524b10f624;f;30-39;AT;AT;4;Fachspezialist/-in;Kunst, Unterhaltung und Erholung;9.0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13424;5b2a85fa05b8c52051414601;m;30-39;CH;CH;BE;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13425;5b2a95eb05b8c5205141460f;m;20-29;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;9.0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13426;5b2aab2d05b8c520514146ab;f;20-29;CH;CH;ZH;Sachbearbeiter/-in;Verkehr und Lagerei;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13428;5b2b59e305b8c52d23bb8187;f;40-49;CH;CH;BE;Sachbearbeiter/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
13429;5b2b764305b8c52d23bb8335;f;30-39;CH;CH;BE;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;249.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Berufliche Grundbildung
13433;5b2ca07f05b8c5571d7f6574;m;40-49;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13435;5b2cbd2105b8c51999aa134b;m;40-49;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13436;5b2cc9b205b8c51999aa141a;f;20-29;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13439;5b2d155e05b8c51999aa1772;f;20-29;CH;CH;GR;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13445;5b2f9c0005b8c51067b1e77d;m;40-49;CH;CH;ZH;Fachspezialist/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13446;5b2f9e8205b8c51067b1e798;m;30-39;CH;CH;BL;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
13448;5b2fac3f05b8c51067b1e94e;m;50-59;CH;CH;LU;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13450;5b2faca205b8c51067b1e950;m;50-59;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13454;5b2ff7ab05b8c51067b1ede1;m;40-49;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
13457;5b30c26205b8c568500160eb;n;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;250.0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13463;5b31193b05b8c518f566d133;m;30-39;PT;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13464;5b3124a005b8c518f566d139;f;50-59;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13465;5b31349005b8c518f566d1db;m;40-49;CH;CH;BE;Sachbearbeiter/-in;Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13466;5b31e84b05b8c544b77842c0;f;50-59;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13470;5b32125505b8c532beef51b0;f;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13473;5b3238ef05b8c532beef532d;m;50-59;DE;DE;NI;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13475;5b325b5c05b8c532beef556b;f;40-49;CH;CH;BE;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13478;5b32838005b8c546ff365e06;f;30-39;CH;CH;SH;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13480;5b32961c05b8c546ff365e43;f;40-49;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
13481;5b333efc05b8c53fc3b5fa37;m;50-59;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13484;5b33713d05b8c53fc3b5fc0b;f;30-39;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13486;5b339f6a05b8c53fc3b5fdcf;f;20-29;CH;CH;SZ;Sachbearbeiter/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13487;5b348b8705b8c5705339cc6f;m;40-49;CH;CH;BE;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
13488;5b34956905b8c5705339cc84;f;20-29;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
13490;5b34cde105b8c54b1eb7bf22;f;40-49;CH;CH;AG;Fachspezialist/-in;Information und Kommunikation;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
13493;5b3521f105b8c54b1eb7c23c;m;50-59;DE;DE;NI;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
13494;5b353ea305b8c54b1eb7c255;f;20-29;DE;DE;BE;Fachspezialist/-in;Erziehung und Unterricht;249.0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
13495;5b35da0505b8c5689f9b36c1;f;20-29;CH;CH;ZH;Sachbearbeiter/-in;Verkehr und Lagerei;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
13496;5b35dfae05b8c5689f9b37b4;f;30-39;CH;CH;BE;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
13498;5b36242e05b8c5689f9b3a22;f;10-19;CH;CH;BE;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
