;user_id;file_name;reasons;emotions;strengths;utilization;story
1063;5c7556229fdb053414aa6ebd;erwachsene-pixabay-11_paar.jpg;Ferien, Natur geniessen, Zweisamkeit, Erholung, Wasser, Spass, Welt noch in Ornung, Romantik, zusammen etwas erleben, Meeresrauschen;positive Erinnerungen an Uraub, Wohlbefinden, Fernweh, Freiheit, Alltag entkommen;Natur (insbesondere Wasse und Sonne), sozialer Kontakt. Das Leben geniessen und schätzen was man hat. Positive Grundeinstellung. Kommunizieren.;In unserer aktuellen Lage (mit Coronavirus) ist die Natur für mich sehr wichtig. Ich fühle mich wohl in der Natur und kann so positive Energie tanken und meinen Kopf lüften. Besonders jetzt muss man zusammen halten und die sozialen Kontakte pflegen (wenn leider nur via Telefon).;"Ein verliebtes Pärchen spaziert im Urlaub in Südafrika bei Sonnenuntergang dem Strand entlang und unterhält sich. Es handelt sich um zwei japanische Touristen, welche zusammen mit Freunden eine Reise im südlichen Afrika unternimmt. Das Pärchen ist seit zwei Jahren zusammen und war mit ihren vier anderen Freunden (keine geführte Reisegruppe) vorherigen Tage auf Safari und ist nun in Kapstadt angekommen, wo es in einem hübschen kleinen Bed and Breakfast, umgeben von viel Grün und in der Nähe vom Strand wohnt. Bevor das Pärchen mit ihren Freunden sich zum Abendessen verabredet hat, geniesst es etwas Zeit für sich. Schon am Nachmittag haben sich die Freunde aufgeteilt und jede/r machte was er/sie wollte.  Die beiden unterhalten sich über die schönen Ferien, welche sie bis jetzt in Afrika verbracht haben und sind fröhlich, relaxt und fühlen sich sehr zueinander verbunden. Sie haben schon viele schöne Sachen zusammen erlebt in diesem Urlaub und freuen sich nun Kapstadt mit ihren Freunden zu entdecken. In 5 Tagen werden sie wieder nach Hause zurückfliegen. Schon jetzt konnte sie viel Energie tanken und ganz viele wunderbare Eindrücke von ihrer Reise sammeln. Gestärkt und glücklich werden sie wieder zu ihrem Alltag zurückkehren. "
1064;5c3f2bae9fdb056dc4faedb1;fortbewegung-pixabay-wa03_raddampfer.jpg;Freiheit, Erholung/Entspannung, Neues erleben, Ziele erreichen;Freude, Dankbarkeit, Neugierde, Wehmut, sich nicht satt sehen können (Faszination), glücklich;Schifffahren auf dem Vierwaldstättersee: Kindheitserinnerungen / Familie und Grosseltern, Heimat, Beständigkeit, mit Freunden zusammen sein, Entspannung/Tanken, Reisen;Aus vielen schönen Erlebnissen und Erfahrungen Kraft schöpfen und sich auf Neues einlassen können, im Wissen drum, dass es immer gut kommt (es gibt ein Ziel/Grund, für was ich tue).;Schönes Wetter! Nach einer anstrengenden Woche habe ich das Bedürfnis nach frischer Luft, Wind in den Haaren. Ich liebe Schifffahren, das ist Erholung pur. Bei angenehmenem Wellengang auf dem Deck zu sitzen, die Sonne zu geniessen und die Landschaft vorbeiziehen lassen. Die Natur ist doch einfach schön! Ein Gefühl von Freiheit taucht in mir auf. Ohne Verpflichtungen einfach zu sein, den Gedanken nachhangen und zu beobachten, sei es die Landschaft oder auch die Menschen an Board. Was für eine abwechslungsreiche Menschenstudie sich mir hier bietet. Die Zeit verfliegt, schon bald komme ich am Zielort an. Hier werde ich mir einen Aufenthalt gönnen mit flanieren an der Seepromenade, Glacé essen und den Ortskern erkunden. Danach geht die Reise zurück nach Hause, beglückt vom schönen, erholsamen Ausflug. 
1065;5aaaa81205b8c530241a4e4b;landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg;Freiheit, Natur, Weite, Ferien, Sport, Schönheit;Sehnsucht, Freude, Bewunderung;"Schöne Augenblicke in Erinnerung zu behalten; die Kraft der Natur. Stärke. Liebe zum Detail. ";In schwierigen Situationen nach draussen gehen, den Kopf durchlüften. Mich an schöne Ereignisse erinnern. In kleinen Dingen das Positive sehen. ;Davor liegt eine lange Wanderung. Nun ist der Gipfel erreicht und die Aussicht ist atemberaubend. In diesem Augenblick sind alle Sorgen und Probleme vergessen und der Moment ist zu schön, um war zu sein. Die Sonne scheint warm und die Vögel zwitschern. Hier nehmen die Wanderer ihr Picknick ein und geniessen die Zeit und die Ruhe. 
1066;5b0e9b4205b8c5093db23799;nahrungsmittel-pixabay-02_orangen.jpg;Sommer, Frischer Wind, angenehme Gerüche in der Luft;Wärme, entspannt, ruhig, angeregt;die wärmende Kraft der Sonne hellt mich auf, wärmt mich. Wachstum, natürlicher Kreislauf. Natur, Bodenständigkeit, Vertrauen in den Kreislauf ;mich darauf besinnen das diese Naturkraft und dieses Vertrauen auch in mir schlummert;Ein lauer Wind streicht um die Orangenbäume und durch die Oleandersträuche. Es riecht nach Salzwasser, das Meer ist nahe, wenn man die Augen schliesst hört man die Brandung. Von der Strasse dringen die Rufe der Markthändler und die lebhaften Geräusche eines ganz normalen Markttages in der griechischen Kleinstadt. Es ist später Vormittag, die letzten Besorgungen fürs Mittagessen stehen an und so eile auch ich zu meinem Fischhändler, hole mir den frischen Fang von heute morgen und stoppe noch beim Gemüsehändler, um meine Vorrätte aufzustocken. Ich freue mich auf das Essen in meinem lauschigen Garten mit meinen Freunden, die sich für heute angekündigt haben. Ich bin gut vorbereitet und freue mich auf den gemütlichen Austausch, ein Glas guten Weines und das Gelächter, das meinen Garten und mein Haus bald erfüllen wird. Während dem Kochen summe ich vor mich hin und höre mit halbem Ohr den Nachrichten im Radio zu. Ueli kommt von der Arbeit nach Hause und bringt mir frische Blumen, er schnappt sich die Zeitung und verschwindet in den Liegestuhl. Das Essen gelingt wunderbar und wir erleben einen schönen, angeregten Nachmittag bei tiefgründigen Gesprächen im kühlen Schatten der grossen Eiche. Gegen Abend verlagern wir uns ins weitläufige Wohnzimmer und machen Kerzen und Lichterketten an, wie es passt zu diesem sommerlichen mediterranen Abend. Der Wein ist gut, die Stimmung noch besser und als es endlich Zeit wird, die Gäste zu verabschieden, bin ich zwar müde aber fühle mich wohl und zufrieden. 
1067;5e7c878f9fdb0538c4556715;landschaft-pixabay-2_bluebells.jpg;Ruhe, Kraft, frische Luft, Durchatmen, Duft von Blumen, beruhigende Umgebung;Freude, Zuversicht;Natur, Bäume. Wenn ich draussen bin, kann ich abschalten. Stille im Wald, innen und aussen. Gleichgewicht, Stabilität- das strahlen die Bäume für mich aus.;Als Ort des inneren und äusseren Friedens, Quality Time;Ich bin im Wald mit Ginnie, meinem Hund unterwegs. Ich geniesse die frische, kühle Luft. Endlich mal durchatmen, abschalten. Ginnie hat viel Freude. Ich lasse sie von der Leine und frei durch den Wald laufen. Ich muss ein bisschen aufpassen, dass ihr Jagdinstinkt nicht durchkommt und sie einem Kaninchen hinterherpest. Da ist es auch schon passiert. Sie sieht ein Eichhörnchen und läuft blitzschnell weg. Innerlich kommt Panik bei mir auf. ich versuche mich zu beruhigen und mir zu sagen, dass Ginnie gleich wieder auftaucht Ich rufe nach ihr, nein eigentlich schreie ich jetzt schon richtig laut. Sie ist nirgends zu sehen. Plötzlich raschelt es hinter mir im Gebüsch und da steht sie mit einer absoluten Unschuldsmiene, schaut mich an als könnte sie kein Wässerchen trüben. Ich kann gar nicht mehr böse sein und muss lachen. Jetzt nehme ich sie doch an die Leine und wir setzen unseren Spaziergang fort.
1068;5aa7d48605b8c565c664d296;natur-pixabay-03_lila.jpg;Zart, filigran, kostbar;Bewunderung, Staunen, Melancholie, Fürsorge;Mit der Natur im Einklang sein, sich für das Schöne begeistern, das Wertvolle schützen und wahren;Mir selbst Sorge tragen;"Es war einmal eine kleine Fee. Ihre Lebensaufgabe war es, den Geschöpfen der Welt einen Wunsch zu erfüllen, bevor sie die Erde verlassen mussten. Es war eine wichtige Aufgabe, welche sowohl sehr schön, aber manchmal auch etwas traurig war.  Eines Tages kam sie an einen Berg, wo eine kleine Schnecke von einem Stein zerdrückt worden war. Die Seele der Schnecke schwebte verwundert neben dem Stein. Sie lächelte freudig, als sie die Fee auf sich zufliegen sah. ""Hallo liebe Schnecke"", sagte die Fee. ""Ich bin hier, um dich mit deinem letzten Wunsch von der Erde zu verabschieden. Deine Zeit ist hier vorbei und du bist bereit für einen nächsten Schritt. Gibt es. etwas, das du dir noch wünschen würdest?"" Die Schnecke blickte sich nachdenklich um und sagte dann: ""Ich wünsche mir, dass diese Stelle des Bergs, die so dunkel erscheint, an Schönheit gewinnen darf. Dass hier neues, schönes, blühendes Leben entstehen darf.""   Die kleine Fee nickte lächelnd und die Schnecke verabschiedete sich mit einem Nicken. Sie war bereit für den nächsten Schritt. Mit ihrem Wunsch hinterliess sie einen Nährboden für wunderschöne, filigrane Blumen, die sich der Sonne entgegenstrecken und bis heute den kargen Bergabschnitt mit ihren zarten Farben schmücken."
1069;5af70bd505b8c53752fc6720;fortbewegung-pixabay-fr03_desert.jpg;Freiheit, Zufriedenheit, Verbundenheit, Körpergefühl;Glück;Es ist für mich zu 100Prozent nachvollziebar. Vom Klang der Räder auf der Erde, Wind, Schweiss und Staub. Und die frische Luft. Hunger und Freunde;Dieses und ähnliche eigene Erfahrungen, geben mir das richtige Gefühl von Lebendigkeit;Fünf Freunde sind mitten auf einer 1 tägigen Velotour. Sie sind am Morgen früh losgefahren und fuhren zunächst 25km durch eine Schlucht mit teilweise schwierigen Passagen. Sie genossen die kühle Morgenluft und waren konzentriert bei der Sache. Jetzt durchqueren sie Eine Ebene und grüssen einen Mann, der auf einem Strommast arbeitet. Dieser schiesst ein Foto. Die Gruppe freut sich auf das Mittagessen das sie bei einem befreundetet Paar, das 5km weiter eine kleine Ranch besitzt, einnehmen werden. 
1070;5e7ca3889fdb0538c4556959;landschaft-pixabay-3_sonnenaufgang.jpg;Ruhe, Zufriedenheit, Entspanntheit;Zufriedenheit. Glücklich.;Eigene Erfahrungen in ähnlichen Situationen, Besonnenheit, eine gewisse Gelassenheit. Zudem auch die Überwältigung der Schönheit von einfachen Dingen und der Natur;Ja. Ich denke oft an so Situationen und an meine damalige Gefühlslage und das gibt mir Ruhe und Kraft;Diese Person suchte die Ruhe in der Natur und den Kontrast zum Leben in der Stadt. Deshalb entschied er sich für eine Reise um abgelegene Orte der Erde zu entdecke. Zudem will er auch die Auszeit nutzen, um sich selber besser kennenzulernen, wieder mehr auf sich zu hören und zu revidieren, was seine wünsche sind. Er mietet einen 4wd Camper und macht sich auf den Weg. Nach ein paar Tagen entdeckte er einen Ort auf seiner Strecke, der Menschenleer war, aber dafür eine wundervolle Natur bietete. Er erwachte am nächsten Tag frühzeitig um den Sonnenaufgang zu beobachten. Er wandrte auf den naheliegenden Hügel um das Spektakel zu geniessen. Das einzige was zu hören ist, ist der Wind, und die Tiere. Das löst ein beruhigendes und äusserst zufriedenes Gefühl aus.Er ist erstaunt, wie viel der jetzige Moment geben kann und fragt sich, warum man immer im Leben nach mehr strebt, wenn doch am Ende auch so wenig einen glücklich machen kann. ER stellt sich folgende Fragen: Wie kann er dieses Gefühl oder diese Gedanken in den Alltag mitnehmen? Wie kann er dieses Gefühl auch zu Hause ausleben`? Er macht begibt sich wieder zurück zum Camper und macht sich bereit weiterzufahren und ist gespannt, was er als nächstes entdecken wird und hofft, dass dieses Gefühl weiter anhalten wird.
1071;5bf533dc05b8c51ed7260922;landschaft-pixabay-3_sonnenaufgang.jpg;Sonnenstrahlen, Weite;Das Betrachten der untergehenden Sonne und der weiten Hügellandschaft löst bei mir ein Wohlbehagen aus. ;die Sonne, die Weite, der Überblick, die frische Luft, unterwegs sein. Die Möglichkeit, aus etwas fast alltäglichem (der Sonne) Kraft zu schöpfen.;Es ist wichtig, immer wieder Kraft zu schöpfen sei es im beruflichen oder privaten Leben. Dabei sollte man immer wieder aktiv Kraftquellen aufsuchen, aber auch unverhoffte Kraftspender positiv auf sich wirken lassen.;Ein Mann mit einer blauen Jacke steht auf einem Hügel und betrachtet den Sonnenuntergang. Er sieht die letzten Strahlen hinter einem entfernteren Hügel verschwinden. Er lässt sich das Gesicht von den warmen Sonnenstrahlen wärmen und geniesst dieses unmittelbare Erlebnis voll und ganz. Schon vorher liess er seinen Blick immer wieder in die Weite schweifen und sog dieses Gefühl der Weite und Natur in sich auf. Er ist zuvor eine Weile gelaufen, um an diese Stelle zu gelangen und wird nach Sonnenuntergang wieder an seinen Ausgangspunkt zurück kehren. Er mag die Sonne sehr.
1072;5c501a909fdb051d5f195c57;erwachsene-pixabay-01_gipfel1.jpg;Freiheit, Glück;Ich fühle mich glücklich, frei, am Ziel angekommen, eine Wärme erfüllt mich gleichzeitg;Selbstverwirklichung, Selbstständigkeit, Abenteuerlust, Neugier, Interesse, Innere Intuition;Auf seine innere Intution hören, etwas anpacken, die Situation aktiv verändern;Anna liebt das Leben. Sie ist eine offene, unternehmungslustige und interessierte Person und steht voll im Leben. Nur leider durchlebt Anna seit längerem eine etwas schwierigere Phase. Sie ist 38, hat eine tolle Wohnung, einen tollen Job, viele Freunde und fühlt sich trotzdem nicht so richtig angekommen. Auch ihr Job als Personalleiterin macht ihr nicht mehr so viel Spass wie auch schon. Sie hat das Gefühl das alle immer etwas von ihr wollen und nie bekommt sie etwas zurück. Hals über Kopf bucht sie in einem Momement der Einsamkeit und Langweile eine Reise nach Afrika. Genau das braucht Sie jetzt, Abteuer und Abstand von egoistischen Menschen, Zeit für sich selber. Ziel dieser Reise ist die Spitze des roten Berges von dem aus, sie den Kilimadjaro sehen kann. Das wollte sie schon immer. Und nun endlich ist es soweit, nach einer 2 tägigen Wanderung erreicht sie die Spitze. Sie kann es kaum fassen, strahlt vor Glück und ein Gefühl der Freiheit erfüllt sie beim Anblick des im Abendrot beleucheteten Kilimadjaros. Frei, leicht, und einfach nur glücklich, genau so fühlt sie sich. Was danach passiert, wie ihre Zukunft weiter geht, weiss sie nicht. Sie will mehr im Moment leben und entscheidet sich deshalb die Reise in Afrika, um einen Monat zu verlängern.
1073;5e7cd1b19fdb0538c4556f34;landschaft-pixabay-2_bluebells.jpg;Natur, Leichtigkeit, Freiheit, Schönheit, Magie, Fotografieren, wie schön, dass man das sehen darf, dass ich Bäume liebe;Freude, Wärme, Verbundenheit, Teil davon sein, Dankbarkeit, Glück;Die Schönheit, Kraft, Stärke und 'Verwurzeltheit' (grins ist Das ein Wort?) der Bäume, die zarte Schönheit der Blumen, die man nicht in einer Vase einfangen könnte...;Gerade jetzt in der Covid-Zeit gehe ich jeden Tag in den Wald. Auch sonst, es ist mein Ort wo ich zurück zu Gelassenheit und Kraft finde. Der Wald hat schon ganz viele Geschichten gehört über meine Freundinnen, mich, unsere Familie unsere Wünsche und Ängste;Ich war mit meiner Familie und guten Freundinnen beim Picknicken etwas weiter unten am Fluss. Es war warm und die Sonne schien uns ins Gesicht. Wir hielten unsere Füsse in den kühlen Fluss neben den Weisswein und teilten Dinge die uns bewegen, schöne Geschichte, Ideen und Gedanken. Wir tranken Wein genossen frische Dips und Chips. Langsam wurde es etwas bedeckt und wir beschlossen aufzubrechen, damit wir noch etwas Spielen können, bevor wir zusammen kochen. Wir brechen langsam auf... Der Weg zurück zum Ferienhaus führt uns an diesen wunderschönen Ort, der uns so magisch erscheint, dass wir kuzerhand beschlossen die Picknickdecke doch nochmals auzubreiten und inmitten des schönen Blumenteppichs auf dem Rücken liegend in die Baumwipfel zu schauen und noch den Rest Wein in der Flasche rumzureichen und unsere Gedanken von vorhin weiter zu spinnen. Es ist so eine Situation die immer schön ist. Als Kind, als Jugendlicher, als Erwachsener und auch mit 80 noch genau so schön und wundersam wie gerade in diesem Moment. Mitten in der Natur mit Menschen die einem lieb sind umgeben von der Schönheit, wie nur die Natur sie schaffen kann. Da scheint die Zeit still zu stehen. Pure Bliss
1074;5c472e9e9fdb051f097444e4;fortbewegung-pixabay-au05_vwbus.jpg;unterwegs sein - geborgen sein - Gestaltungsspielraum haben - Autonomie;Gefühl von Leichtigkeit, Unabhängigkeit, Einfachheit, Geborgenheit und Abenteuerlust.;Geborgenheit gepaart mit Mobilität und Autonomie;auf vielfältige WEise;"Soeben hab ich DIESEN VW-Bus einem Bekannten, den ich zufällig getroffen habe, abkaufen können. Ein Glücksfall! Er wollte diese Kiste loswerden - ich war auf der Suche nach einer Kiste wie dieser. Der Bus ist fahrtüchtig und sollte dies auch weiterhin noch ein Weilchen sein. Momentan noch ist er vollgeladen mit Campingstühlen (der vorherige VW-Besitzer war 16 Jahre lang Strandstuhl-und-Schirm-Vermieter gewesen, hatte sich aus diesem Geschäft mangels Rentabilität zurückgezogen). Ich werde diese Campingstühle versuchen, auf e-bay zu verkaufen oder zu verschenken, jedenfalls brauche ich sie nicht - das heisst höchstens vier werde ich behalten, und einen Sonnenschrim. Ich möchte den Bus umfunktionieren zu meinem ur-eigenen Reisemobil und Rückzugsort. Zuerst werde ich den Bus nachhause fahren, und dann in den kommenden Wochen-Monaten das Innere des Busses neu gestalten: zuerst mal alles 'rauspacken und dabei entscheiden, was davon ich noch brauchen kann und was weg soll. Und dann vorzu überlegen und planen, wie ich das Innere gestalten könnte mit Schlafplatz-, Kochnische, Stauraum, Bücherregal, Vorhängen... ich werde immer wieder ins Baucenter fahren, um benötigtes Baumaterial zu kaufen. Und immer wenn ich Zeit dazu habe, baue ich ein bisschen weiter an meinem Büssli. Wenn ich den Innenausbau fürs Erste fertig habe (denn endgültig fertig ist sowas ja nie, da kann man immer wieder noch etwas verbessern, verändern) und eingerichtet mit Matratze, Decke, Outdoor-Lampe etc... werde ich Proviant einkaufen und dann: ganz alleine einen ersten Ausflug unternehmen. Am liebsten an einen kleinen See, inmitten von Bäumen, weit und breit niemand sonst ausser mein Bus und ich."
